id,user_id_original,region
73374,268535,rural
73375,268554,east
73376,268555,west
73377,268556,central
73378,268557,metro
73379,268558,coastal
73380,268577,south
73381,268583,rural
73382,268584,north
73383,268586,east
73384,268603,west
73385,268660,central
73386,268681,south
73387,268689,south
73388,268736,north
73389,268751,rural
73390,268768,north
73391,268848,north
73392,268849,south
73393,268850,east
73394,268870,coastal
73395,268888,north
73396,268893,metro
73397,268895,rural
73398,268926,coastal
73399,268930,east
73400,268975,rural
73401,268976,north
73402,268988,central
73403,268996,central
73404,268997,metro
73405,269001,south
73406,269005,metro
73407,269009,south
73408,269014,coastal
73409,269015,rural
73410,269017,south
73411,269034,east
73412,269059,west
73413,269061,metro
73414,269088,north
73415,269092,central
73416,269108,central
73417,269132,central
73418,269133,metro
73419,269151,rural
73420,269194,east
73421,269233,south
73422,269236,central
73423,269243,west
73424,269244,central
73425,269245,metro
73426,269246,coastal
73427,269247,rural
73428,269248,north
73429,269249,south
73430,269272,north
73431,269311,rural
73432,269314,east
73433,269317,metro
73434,269318,coastal
73435,269321,south
73436,269324,central
73437,269326,coastal
73438,269329,south
73439,269330,east
73440,269365,metro
73441,269366,coastal
73442,269367,rural
73443,269368,north
73444,269373,metro
73445,269376,north
73446,269379,west
73447,269381,metro
73448,269382,coastal
73449,269383,rural
73450,269406,coastal
73451,269410,east
73452,269429,metro
73453,269430,coastal
73454,269461,metro
73455,269483,west
73456,269484,central
73457,269485,metro
73458,269509,metro
73459,269510,coastal
73460,269572,central
73461,269590,coastal
73462,269600,north
73463,269620,central
73464,269645,metro
73465,269646,coastal
73466,269663,rural
73467,269664,north
73468,269665,south
73469,269667,west
73470,269675,west
73471,269698,east
73472,269701,metro
73473,269715,west
73474,269734,coastal
73475,269741,metro
73476,269768,north
73477,269773,metro
73478,269790,coastal
73479,269803,west
73480,269804,central
73481,269828,central
73482,269839,rural
73483,269850,east
73484,269858,east
73485,269870,coastal
73486,269871,rural
73487,269872,north
73488,269882,east
73489,269883,west
73490,269888,north
73491,269894,coastal
73492,269956,central
73493,269963,west
73494,269970,east
73495,269976,north
73496,270014,coastal
73497,270016,north
73498,270059,west
73499,270087,rural
73500,270092,central
73501,270093,metro
73502,270136,north
73503,270137,south
73504,270147,west
73505,270200,north
73506,270201,south
73507,270270,coastal
73508,270271,rural
73509,270273,south
73510,270274,east
73511,270275,west
73512,270276,central
73513,270277,metro
73514,270285,metro
73515,270294,coastal
73516,270302,coastal
73517,270334,coastal
73518,270349,metro
73519,270399,rural
73520,270408,north
73521,270414,coastal
73522,270415,rural
73523,270416,north
73524,270417,south
73525,270418,east
73526,270425,south
73527,270430,coastal
73528,270434,east
73529,270435,west
73530,270441,south
73531,270453,metro
73532,270455,rural
73533,270468,central
73534,270483,west
73535,270488,north
73536,270490,east
73537,270508,central
73538,270554,east
73539,270556,central
73540,270567,rural
73541,270599,rural
73542,270617,south
73543,270638,coastal
73544,270640,north
73545,270657,south
73546,270682,east
73547,270699,west
73548,270705,south
73549,270720,north
73550,270746,east
73551,270750,coastal
73552,270768,north
73553,270769,south
73554,270772,central
73555,270840,north
73556,270847,rural
73557,270854,coastal
73558,270909,metro
73559,270940,central
73560,270954,east
73561,270988,central
73562,270989,metro
73563,271015,rural
73564,271030,coastal
73565,271080,north
73566,271081,south
73567,271103,rural
73568,271155,west
73569,271192,north
73570,271231,rural
73571,271232,north
73572,271250,east
73573,271291,west
73574,271295,rural
73575,271333,metro
73576,271379,west
73577,271382,coastal
73578,271384,north
73579,271385,south
73580,271387,west
73581,271415,rural
73582,271451,west
73583,271452,central
73584,271453,metro
73585,271462,coastal
73586,271463,rural
73587,271499,west
73588,271507,west
73589,271525,metro
73590,271533,metro
73591,271537,south
73592,271539,west
73593,271546,east
73594,271547,west
73595,271569,south
73596,271624,north
73597,271627,west
73598,271719,rural
73599,271791,rural
73600,271858,east
73601,271870,coastal
73602,271886,coastal
73603,271921,south
73604,271926,coastal
73605,271929,south
73606,271930,east
73607,271934,coastal
73608,271946,east
73609,271969,south
73610,271990,coastal
73611,272003,west
73612,272020,central
73613,272033,south
73614,272047,rural
73615,272140,central
73616,272160,north
73617,272173,metro
73618,272191,rural
73619,272205,metro
73620,272230,coastal
73621,272290,east
73622,272295,rural
73623,272298,east
73624,272303,rural
73625,272318,coastal
73626,272340,central
73627,272341,metro
73628,272350,coastal
73629,272359,rural
73630,272374,coastal
73631,272382,coastal
73632,272386,east
73633,272409,south
73634,272423,rural
73635,272430,coastal
73636,272442,east
73637,272456,north
73638,272459,west
73639,272495,rural
73640,272497,south
73641,272511,rural
73642,272523,west
73643,272538,east
73644,272562,east
73645,272567,rural
73646,272653,metro
73647,272684,central
73648,272717,metro
73649,272753,south
73650,272758,coastal
73651,272777,south
73652,272795,west
73653,272821,metro
73654,272828,central
73655,272834,east
73656,272839,rural
73657,272844,central
73658,272869,metro
73659,272873,south
73660,272880,north
73661,272903,rural
73662,272905,south
73663,272907,west
73664,272925,metro
73665,272932,central
73666,272935,rural
73667,272989,metro
73668,272994,east
73669,273016,north
73670,273021,metro
73671,273038,coastal
73672,273042,east
73673,273044,central
73674,273057,south
73675,273068,central
73676,273084,central
73677,273106,east
73678,273114,east
73679,273126,coastal
73680,273187,west
73681,273196,central
73682,273209,south
73683,273210,east
73684,273227,west
73685,273236,central
73686,273268,central
73687,273272,north
73688,273297,south
73689,273299,west
73690,273324,central
73691,273325,metro
73692,273336,north
73693,273339,west
73694,273340,central
73695,273354,east
73696,273368,north
73697,273371,west
73698,273376,north
73699,273378,east
73700,273381,metro
73701,273382,coastal
73702,273383,rural
73703,273415,rural
73704,273416,north
73705,273456,north
73706,273457,south
73707,273458,east
73708,273459,west
73709,273542,coastal
73710,273566,coastal
73711,273595,west
73712,273597,metro
73713,273599,rural
73714,273632,north
73715,273633,south
73716,273634,east
73717,273635,west
73718,273636,central
73719,273641,south
73720,273642,east
73721,273648,north
73722,273666,east
73723,273668,central
73724,273669,metro
73725,273670,coastal
73726,273672,north
73727,273673,south
73728,273674,east
73729,273677,metro
73730,273678,coastal
73731,273683,west
73732,273690,east
73733,273692,central
73734,273695,rural
73735,273696,north
73736,273697,south
73737,273698,east
73738,273717,metro
73739,273718,coastal
73740,273719,rural
73741,273721,south
73742,273734,coastal
73743,273743,rural
73744,273752,north
73745,273770,east
73746,273772,central
73747,273773,metro
73748,273783,rural
73749,273784,north
73750,273821,metro
73751,273822,coastal
73752,273823,rural
73753,273830,coastal
73754,273840,north
73755,273864,north
73756,273869,metro
73757,273900,central
73758,273908,central
73759,273909,metro
73760,273940,central
73761,273955,west
73762,273956,central
73763,273980,central
73764,273983,rural
73765,274022,coastal
73766,274046,coastal
73767,274047,rural
73768,274048,north
73769,274049,south
73770,274050,east
73771,274051,west
73772,274052,central
73773,274054,coastal
73774,274080,north
73775,274081,south
73776,274098,east
73777,274099,west
73778,274100,central
73779,274101,metro
73780,274102,coastal
73781,274103,rural
73782,274104,north
73783,274105,south
73784,274106,east
73785,274111,rural
73786,274118,coastal
73787,274119,rural
73788,274120,north
73789,274121,south
73790,274122,east
73791,274133,metro
73792,274165,metro
73793,274167,rural
73794,274171,west
73795,274173,metro
73796,274189,metro
73797,274190,coastal
73798,274191,rural
73799,274193,south
73800,274194,east
73801,274195,west
73802,274196,central
73803,274197,metro
73804,274198,coastal
73805,274199,rural
73806,274208,north
73807,274210,east
73808,274214,coastal
73809,274233,south
73810,274234,east
73811,274238,coastal
73812,274265,south
73813,274266,east
73814,274267,west
73815,274268,central
73816,274269,metro
73817,274310,coastal
73818,274311,rural
73819,274313,south
73820,274314,east
73821,274335,rural
73822,274336,north
73823,274370,east
73824,274378,east
73825,274382,coastal
73826,274395,west
73827,274406,coastal
73828,274412,central
73829,274419,west
73830,274420,central
73831,274470,coastal
73832,274472,north
73833,274490,east
73834,274504,north
73835,274534,coastal
73836,274536,north
73837,274556,central
73838,274557,metro
73839,274568,north
73840,274621,metro
73841,274636,central
73842,274642,east
73843,274647,rural
73844,274649,south
73845,274650,east
73846,274699,west
73847,274700,central
73848,274724,central
73849,274731,west
73850,274744,north
73851,274772,central
73852,274773,metro
73853,274785,south
73854,274794,east
73855,274815,rural
73856,274816,north
73857,274817,south
73858,274821,metro
73859,274842,east
73860,274898,east
73861,274899,west
73862,274900,central
73863,274904,north
73864,274905,south
73865,274906,east
73866,274915,west
73867,274916,central
73868,274917,metro
73869,274918,coastal
73870,274945,south
73871,274994,east
73872,274995,west
73873,275007,rural
73874,275008,north
73875,275009,south
73876,275023,rural
73877,275069,metro
73878,275070,coastal
73879,275071,rural
73880,275085,metro
73881,275090,east
73882,275094,coastal
73883,275101,metro
73884,275110,coastal
73885,275113,south
73886,275115,west
73887,275129,south
73888,275130,east
73889,275131,west
73890,275132,central
73891,275133,metro
73892,275134,coastal
73893,275135,rural
73894,275136,north
73895,275137,south
73896,275143,rural
73897,275147,west
73898,275148,central
73899,275149,metro
73900,275150,coastal
73901,275153,south
73902,275172,central
73903,275178,east
73904,275179,west
73905,275180,central
73906,275181,metro
73907,275191,rural
73908,275192,north
73909,275193,south
73910,275194,east
73911,275195,west
73912,275196,central
73913,275208,north
73914,275211,west
73915,275212,central
73916,275213,metro
73917,275214,coastal
73918,275216,north
73919,275218,east
73920,275219,west
73921,275223,rural
73922,275250,east
73923,275253,metro
73924,275255,rural
73925,275256,north
73926,275257,south
73927,275259,west
73928,275261,metro
73929,275263,rural
73930,275264,north
73931,275269,metro
73932,275287,rural
73933,275289,south
73934,275292,central
73935,275293,metro
73936,275295,rural
73937,275299,west
73938,275300,central
73939,275314,east
73940,275315,west
73941,275317,metro
73942,275319,rural
73943,275335,rural
73944,275337,south
73945,275338,east
73946,275339,west
73947,275342,coastal
73948,275343,rural
73949,275347,west
73950,275355,west
73951,275358,coastal
73952,275359,rural
73953,275367,rural
73954,275368,north
73955,275369,south
73956,275371,west
73957,275372,central
73958,275377,south
73959,275378,east
73960,275379,west
73961,275390,coastal
73962,275402,east
73963,275408,north
73964,275411,west
73965,275412,central
73966,275413,metro
73967,275416,north
73968,275420,central
73969,275427,west
73970,275432,north
73971,275453,metro
73972,275455,rural
73973,275458,east
73974,275463,rural
73975,275469,metro
73976,275474,east
73977,275478,coastal
73978,275479,rural
73979,275480,north
73980,275481,south
73981,275484,central
73982,275491,west
73983,275505,south
73984,275506,east
73985,275507,west
73986,275508,central
73987,275509,metro
73988,275510,coastal
73989,275513,south
73990,275514,east
73991,275515,west
73992,275540,central
73993,275541,metro
73994,275542,coastal
73995,275543,rural
73996,275544,north
73997,275545,south
73998,275546,east
73999,275547,west
74000,275548,central
74001,275549,metro
74002,275550,coastal
74003,275551,rural
74004,275552,north
74005,275565,metro
74006,275570,east
74007,275571,west
74008,275572,central
74009,275584,north
74010,275589,metro
74011,275607,rural
74012,275614,coastal
74013,275617,south
74014,275658,east
74015,275663,rural
74016,275693,metro
74017,275735,rural
74018,275736,north
74019,275737,south
74020,275739,west
74021,275781,metro
74022,275786,east
74023,275803,west
74024,275812,central
74025,275816,north
74026,275840,north
74027,275841,south
74028,275885,metro
74029,275886,coastal
74030,275890,east
74031,275900,central
74032,275908,central
74033,275910,coastal
74034,275923,west
74035,275926,coastal
74036,275932,central
74037,275933,metro
74038,275934,coastal
74039,275935,rural
74040,275936,north
74041,275937,south
74042,275938,east
74043,275939,west
74044,275940,central
74045,275946,east
74046,275965,metro
74047,275977,south
74048,275978,east
74049,275979,west
74050,275980,central
74051,275981,metro
74052,275982,coastal
74053,275983,rural
74054,275984,north
74055,275993,south
74056,276016,north
74057,276017,south
74058,276018,east
74059,276020,central
74060,276021,metro
74061,276022,coastal
74062,276023,rural
74063,276024,north
74064,276025,south
74065,276026,east
74066,276027,west
74067,276048,north
74068,276054,coastal
74069,276068,central
74070,276082,east
74071,276083,west
74072,276084,central
74073,276086,coastal
74074,276089,south
74075,276092,central
74076,276095,rural
74077,276107,west
74078,276121,south
74079,276126,coastal
74080,276133,metro
74081,276141,metro
74082,276160,north
74083,276201,south
74084,276240,north
74085,276254,coastal
74086,276317,metro
74087,276320,north
74088,276337,south
74089,276358,coastal
74090,276368,north
74091,276396,central
74092,276431,rural
74093,276437,metro
74094,276444,central
74095,276445,metro
74096,276461,metro
74097,276483,west
74098,276500,central
74099,276514,east
74100,276518,coastal
74101,276561,south
74102,276562,east
74103,276566,coastal
74104,276570,east
74105,276575,rural
74106,276590,coastal
74107,276608,north
74108,276622,coastal
74109,276626,east
74110,276627,west
74111,276628,central
74112,276629,metro
74113,276630,coastal
74114,276631,rural
74115,276632,north
74116,276659,west
74117,276702,coastal
74118,276703,rural
74119,276704,north
74120,276705,south
74121,276706,east
74122,276707,west
74123,276708,central
74124,276712,north
74125,276713,south
74126,276738,east
74127,276743,rural
74128,276747,west
74129,276748,central
74130,276749,metro
74131,276762,east
74132,276765,metro
74133,276766,coastal
74134,276767,rural
74135,276768,north
74136,276785,south
74137,276789,metro
74138,276826,east
74139,276827,west
74140,276829,metro
74141,276831,rural
74142,276834,east
74143,276836,central
74144,276842,east
74145,276854,coastal
74146,276868,central
74147,276879,rural
74148,276909,metro
74149,276916,central
74150,276920,north
74151,276921,south
74152,276922,east
74153,276923,west
74154,276924,central
74155,276939,west
74156,276940,central
74157,276941,metro
74158,276942,coastal
74159,276943,rural
74160,276955,west
74161,276980,central
74162,276987,west
74163,276988,central
74164,276989,metro
74165,276994,east
74166,276995,west
74167,276996,central
74168,276997,metro
74169,276998,coastal
74170,276999,rural
74171,277000,north
74172,277001,south
74173,277002,east
74174,277009,south
74175,277025,south
74176,277026,east
74177,277027,west
74178,277028,central
74179,277029,metro
74180,277030,coastal
74181,277031,rural
74182,277032,north
74183,277033,south
74184,277034,east
74185,277035,west
74186,277036,central
74187,277037,metro
74188,277038,coastal
74189,277039,rural
74190,277055,rural
74191,277066,east
74192,277082,east
74193,277114,east
74194,277120,north
74195,277121,south
74196,277122,east
74197,277123,west
74198,277133,metro
74199,277168,north
74200,277181,metro
74201,277192,north
74202,277211,west
74203,277246,coastal
74204,277285,metro
74205,277289,south
74206,277296,north
74207,277298,east
74208,277303,rural
74209,277314,east
74210,277315,west
74211,277316,central
74212,277317,metro
74213,277318,coastal
74214,277319,rural
74215,277320,north
74216,277329,south
74217,277332,central
74218,277333,metro
74219,277334,coastal
74220,277335,rural
74221,277336,north
74222,277367,rural
74223,277394,east
74224,277397,metro
74225,277398,coastal
74226,277399,rural
74227,277410,east
74228,277426,east
74229,277440,north
74230,277450,east
74231,277455,rural
74232,277463,rural
74233,277465,south
74234,277472,north
74235,277474,east
74236,277476,central
74237,277480,north
74238,277482,east
74239,277492,central
74240,277496,north
74241,277502,coastal
74242,277503,rural
74243,277504,north
74244,277505,south
74245,277506,east
74246,277507,west
74247,277533,metro
74248,277544,north
74249,277552,north
74250,277560,north
74251,277577,south
74252,277580,central
74253,277588,central
74254,277598,coastal
74255,277602,east
74256,277621,metro
74257,277623,rural
74258,277624,north
74259,277625,south
74260,277626,east
74261,277628,central
74262,277629,metro
74263,277664,north
74264,277682,east
74265,277683,west
74266,277684,central
74267,277688,north
74268,277689,south
74269,277690,east
74270,277691,west
74271,277727,rural
74272,277728,north
74273,277730,east
74274,277734,coastal
74275,277735,rural
74276,277745,south
74277,277754,east
74278,277772,central
74279,277802,east
74280,277808,north
74281,277809,south
74282,277811,west
74283,277815,rural
74284,277819,west
74285,277820,central
74286,277855,rural
74287,277856,north
74288,277878,coastal
74289,277879,rural
74290,277880,north
74291,277881,south
74292,277882,east
74293,277883,west
74294,277884,central
74295,277885,metro
74296,277886,coastal
74297,277887,rural
74298,277888,north
74299,277889,south
74300,277890,east
74301,277891,west
74302,277902,coastal
74303,277933,metro
74304,277946,east
74305,277961,south
74306,277962,east
74307,277965,metro
74308,277967,rural
74309,277968,north
74310,277970,east
74311,277971,west
74312,277974,coastal
74313,277976,north
74314,277977,south
74315,277979,west
74316,277980,central
74317,277981,metro
74318,277982,coastal
74319,277983,rural
74320,277984,north
74321,277988,central
74322,278014,coastal
74323,278021,metro
74324,278022,coastal
74325,278025,south
74326,278037,metro
74327,278055,rural
74328,278056,north
74329,278057,south
74330,278058,east
74331,278059,west
74332,278060,central
74333,278061,metro
74334,278063,rural
74335,278064,north
74336,278066,east
74337,278068,central
74338,278069,metro
74339,278070,coastal
74340,278104,north
74341,278107,west
74342,278146,east
74343,278147,west
74344,278148,central
74345,278149,metro
74346,278150,coastal
74347,278151,rural
74348,278152,north
74349,278153,south
74350,278154,east
74351,278155,west
74352,278156,central
74353,278157,metro
74354,278158,coastal
74355,278159,rural
74356,278177,south
74357,278183,rural
74358,278196,central
74359,278201,south
74360,278202,east
74361,278204,central
74362,278205,metro
74363,278206,coastal
74364,278207,rural
74365,278208,north
74366,278209,south
74367,278210,east
74368,278211,west
74369,278212,central
74370,278213,metro
74371,278214,coastal
74372,278248,north
74373,278249,south
74374,278250,east
74375,278251,west
74376,278252,central
74377,278253,metro
74378,278254,coastal
74379,278255,rural
74380,278256,north
74381,278259,west
74382,278261,metro
74383,278263,rural
74384,278266,east
74385,278268,central
74386,278269,metro
74387,278270,coastal
74388,278279,rural
74389,278288,north
74390,278289,south
74391,278290,east
74392,278291,west
74393,278292,central
74394,278293,metro
74395,278294,coastal
74396,278295,rural
74397,278296,north
74398,278297,south
74399,278321,south
74400,278335,rural
74401,278336,north
74402,278337,south
74403,278339,west
74404,278340,central
74405,278341,metro
74406,278342,coastal
74407,278343,rural
74408,278344,north
74409,278355,west
74410,278372,central
74411,278375,rural
74412,278377,south
74413,278378,east
74414,278380,central
74415,278382,coastal
74416,278383,rural
74417,278385,south
74418,278386,east
74419,278388,central
74420,278389,metro
74421,278390,coastal
74422,278391,rural
74423,278392,north
74424,278393,south
74425,278394,east
74426,278395,west
74427,278399,rural
74428,278405,metro
74429,278406,coastal
74430,278412,central
74431,278422,coastal
74432,278423,rural
74433,278425,south
74434,278426,east
74435,278442,east
74436,278443,west
74437,278444,central
74438,278445,metro
74439,278446,coastal
74440,278447,rural
74441,278448,north
74442,278449,south
74443,278450,east
74444,278451,west
74445,278452,central
74446,278453,metro
74447,278461,metro
74448,278462,coastal
74449,278463,rural
74450,278465,south
74451,278467,west
74452,278475,west
74453,278476,central
74454,278486,coastal
74455,278497,south
74456,278498,east
74457,278511,rural
74458,278516,central
74459,278519,rural
74460,278520,north
74461,278521,south
74462,278522,east
74463,278523,west
74464,278524,central
74465,278525,metro
74466,278526,coastal
74467,278527,rural
74468,278528,north
74469,278548,central
74470,278557,metro
74471,278571,west
74472,278573,metro
74473,278574,coastal
74474,278575,rural
74475,278576,north
74476,278577,south
74477,278578,east
74478,278579,west
74479,278601,south
74480,278602,east
74481,278603,west
74482,278604,central
74483,278605,metro
74484,278606,coastal
74485,278607,rural
74486,278608,north
74487,278609,south
74488,278610,east
74489,278611,west
74490,278614,coastal
74491,278624,north
74492,278634,east
74493,278637,metro
74494,278638,coastal
74495,278639,rural
74496,278640,north
74497,278641,south
74498,278642,east
74499,278643,west
74500,278644,central
74501,278662,coastal
74502,278674,east
74503,278676,central
74504,278683,west
74505,278686,coastal
74506,278687,rural
74507,278688,north
74508,278689,south
74509,278690,east
74510,278725,metro
74511,278726,coastal
74512,278727,rural
74513,278728,north
74514,278764,central
74515,278789,metro
74516,278790,coastal
74517,278791,rural
74518,278792,north
74519,278812,central
74520,278813,metro
74521,278814,coastal
74522,278815,rural
74523,278816,north
74524,278817,south
74525,278818,east
74526,278819,west
74527,278820,central
74528,278827,west
74529,278841,south
74530,278843,west
74531,278850,east
74532,278851,west
74533,278853,metro
74534,278854,coastal
74535,278855,rural
74536,278856,north
74537,278863,rural
74538,278873,south
74539,278887,rural
74540,278894,coastal
74541,278905,south
74542,278906,east
74543,278918,coastal
74544,278919,rural
74545,278920,north
74546,278921,south
74547,278922,east
74548,278923,west
74549,278924,central
74550,278941,metro
74551,278958,coastal
74552,278959,rural
74553,278960,north
74554,278961,south
74555,278962,east
74556,278963,west
74557,278964,central
74558,278967,rural
74559,278996,central
74560,279057,south
74561,279072,north
74562,279073,south
74563,279096,north
74564,279133,metro
74565,279134,coastal
74566,279144,north
74567,279145,south
74568,279146,east
74569,279147,west
74570,279148,central
74571,279149,metro
74572,279150,coastal
74573,279151,rural
74574,279152,north
74575,279153,south
74576,279186,east
74577,279190,coastal
74578,279191,rural
74579,279203,west
74580,279206,coastal
74581,279213,metro
74582,279214,coastal
74583,279242,east
74584,279244,central
74585,279246,coastal
74586,279247,rural
74587,279248,north
74588,279249,south
74589,279250,east
74590,279251,west
74591,279252,central
74592,279253,metro
74593,279254,coastal
74594,279270,coastal
74595,279298,east
74596,279308,central
74597,279309,metro
74598,279310,coastal
74599,279311,rural
74600,279312,north
74601,279313,south
74602,279314,east
74603,279315,west
74604,279316,central
74605,279323,west
74606,279339,west
74607,279346,east
74608,279349,metro
74609,279350,coastal
74610,279367,rural
74611,279368,north
74612,279369,south
74613,279370,east
74614,279371,west
74615,279372,central
74616,279373,metro
74617,279374,coastal
74618,279375,rural
74619,279376,north
74620,279377,south
74621,279378,east
74622,279379,west
74623,279380,central
74624,279434,east
74625,279436,central
74626,279437,metro
74627,279438,coastal
74628,279440,north
74629,279442,east
74630,279451,west
74631,279453,metro
74632,279459,west
74633,279461,metro
74634,279464,north
74635,279468,central
74636,279480,north
74637,279492,central
74638,279497,south
74639,279498,east
74640,279540,central
74641,279541,metro
74642,279542,coastal
74643,279543,rural
74644,279545,south
74645,279546,east
74646,279549,metro
74647,279550,coastal
74648,279556,central
74649,279587,west
74650,279588,central
74651,279589,metro
74652,279590,coastal
74653,279591,rural
74654,279592,north
74655,279593,south
74656,279594,east
74657,279595,west
74658,279602,east
74659,279629,metro
74660,279637,metro
74661,279640,north
74662,279641,south
74663,279647,rural
74664,279671,rural
74665,279694,coastal
74666,279695,rural
74667,279696,north
74668,279697,south
74669,279698,east
74670,279711,rural
74671,279723,west
74672,279790,coastal
74673,279820,central
74674,279832,north
74675,279898,east
74676,279904,north
74677,279945,south
74678,279997,metro
74679,279999,rural
74680,280052,central
74681,280092,central
74682,280117,metro
74683,280121,south
74684,280133,metro
74685,280137,south
74686,280146,east
74687,280184,north
74688,280186,east
74689,280217,south
74690,280238,coastal
74691,280239,rural
74692,280244,central
74693,280249,south
74694,280300,central
74695,280303,rural
74696,280308,central
74697,280309,metro
74698,280312,north
74699,280323,west
74700,280326,coastal
74701,280329,south
74702,280385,south
74703,280407,rural
74704,280427,west
74705,280485,metro
74706,280486,coastal
74707,280507,west
74708,280509,metro
74709,280519,rural
74710,280525,metro
74711,280540,central
74712,280549,metro
74713,280567,rural
74714,280590,coastal
74715,280592,north
74716,280625,south
74717,280632,north
74718,280640,north
74719,280687,rural
74720,280733,metro
74721,280739,west
74722,280753,south
74723,280773,metro
74724,280786,east
74725,280814,coastal
74726,280815,rural
74727,280825,south
74728,280827,west
74729,280831,rural
74730,280847,rural
74731,280852,central
74732,280853,metro
74733,280854,coastal
74734,280855,rural
74735,280857,south
74736,280858,east
74737,280865,south
74738,280871,rural
74739,280889,south
74740,280910,coastal
74741,280935,rural
74742,280955,west
74743,280956,central
74744,280958,coastal
74745,280985,south
74746,281040,north
74747,281049,south
74748,281055,rural
74749,281058,east
74750,281104,north
74751,281178,east
74752,281197,metro
74753,281208,north
74754,281284,central
74755,281302,coastal
74756,281307,west
74757,281330,east
74758,281331,west
74759,281334,coastal
74760,281338,east
74761,281339,west
74762,281347,west
74763,281360,north
74764,281361,south
74765,281371,west
74766,281397,metro
74767,281413,metro
74768,281417,south
74769,281433,south
74770,281436,central
74771,281464,north
74772,281551,rural
74773,281555,west
74774,281561,south
74775,281565,metro
74776,281571,west
74777,281573,metro
74778,281576,north
74779,281582,coastal
74780,281610,east
74781,281615,rural
74782,281617,south
74783,281630,coastal
74784,281632,north
74785,281633,south
74786,281680,north
74787,281693,metro
74788,281695,rural
74789,281696,north
74790,281711,rural
74791,281718,coastal
74792,281787,west
74793,281796,central
74794,281816,north
74795,281817,south
74796,281838,coastal
74797,281843,west
74798,281883,west
74799,281887,rural
74800,281899,west
74801,281913,south
74802,281947,west
74803,281967,rural
74804,281971,west
74805,281980,central
74806,281999,rural
74807,282009,south
74808,282046,coastal
74809,282061,metro
74810,282062,coastal
74811,282115,west
74812,282129,south
74813,282154,east
74814,282226,east
74815,282255,rural
74816,282306,east
74817,282312,north
74818,282354,east
74819,282355,west
74820,282358,coastal
74821,282359,rural
74822,282371,west
74823,282379,west
74824,282408,north
74825,282409,south
74826,282435,west
74827,282442,east
74828,282462,coastal
74829,282466,east
74830,282482,east
74831,282483,west
74832,282484,central
74833,282494,coastal
74834,282495,rural
74835,282496,north
74836,282497,south
74837,282498,east
74838,282499,west
74839,282500,central
74840,282514,east
74841,282516,central
74842,282517,metro
74843,282518,coastal
74844,282519,rural
74845,282525,metro
74846,282537,south
74847,282542,coastal
74848,282543,rural
74849,282544,north
74850,282545,south
74851,282546,east
74852,282547,west
74853,282550,coastal
74854,282551,rural
74855,282557,metro
74856,282558,coastal
74857,282581,metro
74858,282587,west
74859,282588,central
74860,282590,coastal
74861,282598,coastal
74862,282616,north
74863,282617,south
74864,282628,central
74865,282632,north
74866,282636,central
74867,282649,south
74868,282657,south
74869,282675,west
74870,282677,metro
74871,282678,coastal
74872,282680,north
74873,282691,west
74874,282737,south
74875,282778,east
74876,282825,south
74877,282834,east
74878,282843,west
74879,282858,east
74880,282867,west
74881,282868,central
74882,282870,coastal
74883,282873,south
74884,282889,south
74885,282920,north
74886,282922,east
74887,282924,central
74888,282936,north
74889,283005,metro
74890,283010,east
74891,283011,west
74892,283012,central
74893,283013,metro
74894,283025,south
74895,283026,east
74896,283027,west
74897,283048,north
74898,283050,east
74899,283052,central
74900,283055,rural
74901,283057,south
74902,283058,east
74903,283059,west
74904,283060,central
74905,283065,south
74906,283081,south
74907,283108,central
74908,283109,metro
74909,283114,east
74910,283116,central
74911,283117,metro
74912,283118,coastal
74913,283119,rural
74914,283120,north
74915,283121,south
74916,283122,east
74917,283123,west
74918,283129,south
74919,283130,east
74920,283132,central
74921,283133,metro
74922,283135,rural
74923,283136,north
74924,283139,west
74925,283166,coastal
74926,283167,rural
74927,283168,north
74928,283169,south
74929,283170,east
74930,283171,west
74931,283172,central
74932,283173,metro
74933,283174,coastal
74934,283175,rural
74935,283177,south
74936,283186,east
74937,283187,west
74938,283188,central
74939,283189,metro
74940,283190,coastal
74941,283191,rural
74942,283192,north
74943,283193,south
74944,283200,north
74945,283227,west
74946,283228,central
74947,283229,metro
74948,283230,coastal
74949,283231,rural
74950,283232,north
74951,283255,rural
74952,283265,south
74953,283266,east
74954,283267,west
74955,283278,coastal
74956,283279,rural
74957,283293,metro
74958,283295,rural
74959,283296,north
74960,283298,east
74961,283300,central
74962,283305,south
74963,283307,west
74964,283311,rural
74965,283316,central
74966,283356,central
74967,283359,rural
74968,283382,coastal
74969,283383,rural
74970,283466,east
74971,283479,rural
74972,283491,west
74973,283529,south
74974,283534,coastal
74975,283535,rural
74976,283546,east
74977,283549,metro
74978,283557,metro
74979,283590,coastal
74980,283757,metro
74981,283758,coastal
74982,283759,rural
74983,283761,south
74984,283762,east
74985,283763,west
74986,283765,metro
74987,283786,east
74988,283792,north
74989,283795,west
74990,283809,south
74991,283814,coastal
74992,283819,west
74993,283824,north
74994,283825,south
74995,283847,rural
74996,283888,north
74997,283889,south
74998,283946,east
74999,284001,south
75000,284002,east
75001,284003,west
75002,284015,rural
75003,284016,north
75004,284038,coastal
75005,284039,rural
75006,284040,north
75007,284047,rural
75008,284052,central
75009,284054,coastal
75010,284066,east
75011,284067,west
75012,284068,central
75013,284081,south
75014,284107,west
75015,284124,central
75016,284140,central
75017,284144,north
75018,284145,south
