source,target
13009,17724
13009,59913
13009,76094
13009,71429
13009,76062
13009,76070
13009,76058
13009,76060
13009,76095
13009,76063
13009,76061
13009,39978
13009,76065
13009,76068
13009,75679
13009,68932
13009,13125
13009,69117
13009,76127
13009,76128
13009,76129
13009,76130
13009,76131
13009,68953
13009,76132
13009,26760
13009,76134
13009,16766
13009,12918
13009,11937
13009,76135
13009,76136
13009,76137
13009,76138
13009,45035
13009,14650
13009,76139
13009,29869
13009,76140
13009,70576
13009,45142
13009,11773
13009,76146
13009,76147
13009,75673
13009,13011
13009,76148
13009,3133
13009,36121
13009,76149
13009,76150
13010,2310
13010,6330
13010,9220
13010,10585
13010,12748
13011,1757
13012,5788
13012,19971
13012,24809
13013,11198
13013,15469
13014,12179
13014,12691
13014,12645
13014,12748
13015,490
13015,1304
13015,4131
13015,4681
13015,9131
13015,9686
13015,10504
13015,11424
13015,12017
13015,12741
13015,12513
13015,12691
13015,12519
13015,12857
13015,13007
13015,12748
13015,16283
13015,16285
13015,19173
13015,19823
13015,21774
13015,23440
13015,23854
13015,23930
13015,24955
13015,26460
13015,28700
13015,28887
13015,40539
13015,42047
13015,49178
13015,49202
13015,49493
13015,69458
13015,73567
13015,76499
13015,76524
13015,80941
13018,1906
13018,18108
13018,25920
13019,517
13020,517
13020,8101
13020,13032
13020,19791
13020,43477
13021,517
13021,8101
13021,13032
13021,57168
13021,74058
13022,517
13022,15181
13022,28936
13022,40417
13022,67612
13022,72322
13022,72900
13022,73121
13022,74725
13022,75285
13022,76283
13022,78419
13022,80169
13022,82164
13023,517
13023,8101
13023,13382
13023,69794
13023,75132
13023,77371
13024,517
13024,13429
13024,40469
13024,3082
13024,46320
13024,46499
13024,37292
13025,517
13025,24032
13025,27466
13025,28927
13025,35147
13025,48888
13025,76024
13026,517
13026,13450
13026,19569
13026,22889
13026,24272
13026,27905
13026,28759
13026,31889
13026,45664
13026,55855
13026,59393
13026,60729
13026,72737
13026,75867
13026,75920
13026,75992
13026,76346
13026,78285
13026,83631
13026,86791
13027,517
13027,46650
13027,47234
13028,517
13029,517
13029,13032
13029,52459
13029,58297
13030,517
13030,13032
13031,517
13031,12886
13031,13588
13031,63504
13031,13198
13031,22871
13031,13048
13031,24989
13031,28739
13031,23691
13031,28738
13031,28389
13031,59687
13031,48888
13031,70918
13031,28983
13031,2076
13031,13459
13032,517
13032,8101
13032,12827
13032,76214
13032,13021
13032,72233
13032,76326
13032,76356
13032,73707
13032,12891
13032,19658
13032,76328
13032,20175
13032,13305
13032,72889
13032,12881
13032,68472
13032,13810
13032,31451
13032,12889
13032,76325
13032,76312
13032,76313
13032,7851
13032,76344
13032,26027
13032,31889
13032,64539
13032,76345
13032,13030
13032,69661
13032,76024
13032,69895
13032,76327
13032,13029
13032,13057
13032,19657
13032,13034
13032,29291
13032,68882
13032,76347
13032,27680
13032,74726
13032,16180
13032,75017
13032,56784
13032,28743
13032,75856
13032,13036
13032,73220
13032,12893
13032,13020
13032,12892
13032,13033
13032,76357
13032,76346
13032,28864
13032,76321
13032,63247
13032,53922
13032,68896
13032,73164
13032,76392
13032,19486
13032,76393
13032,76394
13033,517
13033,8101
13033,13032
13033,70587
13033,65131
13033,76402
13033,7851
13033,76399
13033,27994
13033,59393
13033,76450
13033,19038
13033,59394
13033,76024
13033,43183
13033,76404
13033,76032
13033,76403
13033,75017
13033,68881
13033,27663
13033,27905
13033,67314
13033,28743
13033,43180
13033,61726
13033,61674
13034,517
13034,13032
13034,19842
13034,22889
13034,24086
13034,29917
13034,43480
13034,43520
13034,52459
13034,58313
13034,58297
13034,59394
13034,59393
13034,59613
13034,63462
13034,72737
13034,72816
13034,73067
13034,78094
13034,78185
13034,78358
13035,517
13035,13048
13035,13198
13035,13588
13035,44575
13036,517
13036,2957
13036,13032
13036,51251
13036,72900
13036,25436
13036,20770
13036,76643
13036,44383
13036,59393
13036,72259
13036,35415
13037,22418
13038,49673
13039,38769
13039,15827
13039,67069
13040,1765
13040,8364
13040,16425
13040,22534
13040,37380
13040,77956
13041,3593
13042,1115
13042,2747
13042,7673
13042,16889
13042,12058
13042,45468
13042,14533
13043,1500
13043,9096
13043,10954
13043,17159
13043,9005
13044,517
13044,5571
13044,27963
13044,28908
13044,45662
13044,76509
13045,517
13045,35718
13046,517
13046,44575
13046,75943
13046,15858
13046,13198
13046,13048
13046,12886
13046,24989
13046,48888
13046,28389
13046,28739
13046,61503
13046,71346
13046,59687
13046,25008
13046,13459
13047,517
13047,24659
13047,26758
13047,41551
13047,43463
13047,45000
13047,45662
13047,52459
13047,63462
13047,67103
13047,76509
13047,79656
13047,85507
13048,517
13048,509
13048,9868
13048,10322
13048,12885
13048,12886
13048,13031
13048,67669
13048,13116
13048,13049
13048,13035
13048,48888
13048,76007
13048,28765
13048,76337
13048,66133
13048,46309
13048,13103
13048,2046
13048,13588
13048,76042
13048,34774
13048,11694
13048,71374
13048,11745
13048,76351
13048,28891
13048,69057
13048,56194
13048,76334
13048,32815
13048,76015
13048,65268
13048,54946
13048,72716
13048,76339
13048,13046
13048,8833
13048,69974
13048,62823
13048,16984
13048,38269
13048,17663
13048,76103
13048,73689
13048,12799
13048,53909
13048,57068
13048,76316
13048,76350
13048,71371
13048,75987
13048,66136
13048,76338
13048,72739
13048,13099
13048,76335
13048,76105
13048,13113
13048,12909
13048,44476
13048,13463
13048,76342
13048,65303
13048,24244
13048,63597
13048,27126
13048,76341
13048,76340
13048,76182
13048,13111
13048,13112
13048,70277
13048,75870
13048,18009
13048,73554
13048,68267
13048,40453
13048,70952
13048,70648
13048,74722
13048,76348
13048,76349
13048,72715
13048,23468
13048,56784
13048,76333
13048,28389
13048,28739
13048,62142
13048,18373
13048,73228
13048,28268
13048,76336
13048,46648
13048,76242
13048,23691
13048,76332
13048,69900
13048,32616
13048,76091
13048,76323
13048,67614
13048,58252
13048,69200
13048,47139
13048,28145
13048,13200
13048,13465
13048,28970
13048,76381
13048,70937
13048,76382
13048,38022
13048,75945
13048,75793
13048,59611
13048,76383
13048,48867
13048,13100
13048,13459
13048,69957
13048,14787
13048,73070
13048,28915
13049,517
13049,12886
13049,13048
13049,15140
13049,13198
13049,75934
13049,24989
13049,74564
13049,27491
13049,45000
13049,63462
13049,76283
13049,28983
13050,517
13050,13382
13050,50986
13051,517
13051,55808
13051,60796
13051,64589
13051,77720
13052,517
13052,72511
13052,76154
13052,28908
13052,76509
13052,73750
13052,40470
13052,56889
13052,72745
13052,44568
13053,517
13053,38310
13053,44497
13054,517
13055,517
13055,31027
13055,66001
13056,517
13056,60657
13056,32814
13056,76625
13056,76618
13056,76619
13056,76617
13056,66287
13057,517
13057,8101
13057,13032
13057,45929
13057,49817
13057,56667
13057,56889
13058,45865
13059,438
13059,1017
13059,1178
13059,1755
13059,1857
13059,2477
13059,3517
13059,4160
13059,6882
13059,7328
13059,8124
13059,8221
13059,8409
13059,9682
13059,10324
13059,10516
13059,10390
13059,10735
13059,10801
13059,11249
13059,11182
13059,11474
13059,11412
13059,11849
13059,12118
13059,12325
13059,25589
13059,38541
13059,14673
13059,37070
13059,12169
13059,41790
13059,26313
13059,10976
13059,76696
13059,33832
13059,35340
13059,13859
13059,3905
13059,14482
13059,76688
13059,20558
13059,25315
13059,56318
13059,23243
13059,15484
13059,38428
13059,16588
13059,76701
13059,15998
13059,731
13059,42803
13059,73878
13059,18914
13059,49018
13059,26366
13059,15530
13059,39120
13059,19175
13059,25314
13059,16652
13059,21573
13059,66285
13059,69221
13059,7589
13059,21407
13059,52871
13059,16799
13059,21726
13059,25558
13059,73552
13059,38297
13059,61414
13059,34018
13059,70711
13059,14671
13059,14941
13059,48896
13059,16796
13059,25879
13059,52913
13059,11944
13059,43479
13059,41064
13059,6623
13059,43928
13059,10314
13059,73553
13059,49039
13059,26367
13059,48897
13059,66554
13059,15581
13059,26309
13059,33749
13059,16912
13059,33775
13059,18575
13059,18579
13059,33747
13059,31053
13059,76729
13059,6289
13059,1677
13059,12830
13059,14670
13059,39007
13059,22227
13059,45669
13059,5866
13059,48649
13059,10616
13059,72756
13059,424
13059,43921
13059,13268
13059,9241
13059,76680
13059,76731
13059,66281
13059,24891
13059,66327
13059,67363
13059,57613
13059,44444
13059,18630
13059,76497
13059,18457
13059,21051
13059,13567
13059,43895
13059,12199
13059,23286
13059,26069
13059,18649
13059,8479
13059,76857
13059,47059
13059,18212
13059,26710
13059,35098
13059,14116
13059,16662
13059,15418
13059,76858
13059,72324
13059,42475
13059,6220
13059,16899
13059,72480
13059,55747
13059,16660
13059,53283
13059,15960
13059,39589
13059,2540
13059,30494
13059,11590
13059,34676
13059,15481
13059,76874
13059,25934
13059,45150
13059,22430
13059,19150
13059,58250
13059,2046
13059,18079
13059,9715
13059,15885
13059,3910
13059,491
13059,42390
13060,69328
13060,76900
13061,4681
13061,64391
13061,45273
13061,37990
13061,62898
13062,9415
13062,27675
13062,49772
13065,2747
13065,12058
13065,38669
13065,74026
13066,50594
13066,79283
13066,80478
13066,83831
13067,7673
13067,20317
13067,14315
13067,15276
13067,17647
13067,50150
13068,52057
13068,76744
13069,5792
13069,11053
13070,1038
13070,18769
13070,20313
13070,17315
13070,20317
13070,25564
13070,1672
13071,11509
13073,441
13073,30980
13074,15796
13075,153
13075,5571
13075,49817
13075,22468
13075,64401
13075,14307
13075,76324
13075,33838
13075,76368
13075,682
13075,63877
13075,22703
13076,153
13076,4131
13076,6272
13076,4681
13076,15043
13076,31725
13077,441
13077,1739
13077,58482
13077,26275
13077,14739
13077,26279
13078,153
13078,30120
13078,76596
13079,153
13079,23843
13079,23818
13079,23773
13079,41192
13079,42151
13079,47531
13079,47639
13079,63225
13079,64748
13079,67273
13079,70788
13079,72831
13079,78379
13079,78914
13079,79379
13079,81035
13079,81858
13079,83304
13079,83411
13079,84212
13079,86700
13079,86783
13079,87789
13079,88314
13080,153
13080,34142
13080,77820
13080,89413
13081,153
13081,4681
13081,61692
13081,18772
13081,28247
13081,59130
13081,52357
13082,153
13082,7119
13082,65140
13083,153
13083,24553
13084,15470
13084,28895
13085,2310
13085,23819
13085,14906
13086,16308
13087,25653
13088,19199
13089,23131
13089,19923
13092,480
13092,1273
13092,3944
13092,4108
13092,4538
13092,5514
13092,6455
13092,7284
13092,8458
13092,9834
13092,12055
13092,12444
13092,12567
13092,1745
13092,469
13092,4226
13092,26043
13092,16310
13092,39793
13092,14459
13092,19693
13092,16544
13092,14693
13092,13147
13092,7491
13092,13
13092,3596
13092,73625
13092,13153
13092,20560
13092,2595
13092,3607
13092,58077
13092,43056
13092,21324
13092,36294
13092,13890
13092,16152
13092,51878
13092,26330
13092,60243
13092,17936
13092,9253
13092,22349
13092,48706
13092,13144
13092,13151
13092,13146
13092,13145
13092,26753
13092,8369
13092,1172
13092,18435
13092,13155
13092,15694
13092,24432
13092,76556
13092,28054
13092,1164
13092,59596
13092,12106
13092,20626
13092,41573
13092,17169
13092,76571
13092,23819
13092,76572
13092,71258
13092,16167
13092,16170
13092,27408
13092,76573
13092,28121
13092,16191
13092,17611
13092,20934
13092,41964
13092,17300
13092,39977
13093,1755
13093,5947
13093,12553
13093,14861
13093,7470
13093,11767
13093,17670
13094,27624
13094,27978
13095,2578
13095,12578
13095,12932
13095,14967
13095,34604
13095,23950
13095,32318
13095,35794
13097,2382
13097,4131
13097,8680
13097,9001
13097,12259
13097,25888
13097,16063
13097,62242
13097,28119
13097,2778
13097,15055
13097,10580
13097,76838
13097,35795
13097,28602
13097,22967
13097,14674
13099,517
13099,13048
13099,44575
13099,76066
13099,28389
13099,13459
13099,73268
13099,28983
13099,25008
13099,13588
13099,59687
13099,43180
13099,71346
13099,28855
13100,517
13100,12711
13100,13588
13100,75761
13100,75754
13100,52388
13100,70451
13100,48533
13100,13459
13100,75003
13101,517
13101,76329
13101,46906
13101,76366
13101,48530
13101,37388
13101,43710
13101,74270
13101,76331
13101,76319
13101,73649
13101,76330
13101,73137
13101,40685
13101,73074
13101,47671
13101,12819
13101,57488
13101,73106
13101,73622
13101,74022
13101,25663
13101,75934
13101,68207
13101,76262
13101,74887
13101,76388
13101,76389
13101,76390
13101,76397
13102,517
13102,57384
13102,76553
13102,76409
13102,54774
13102,60097
13103,517
13103,12886
13103,13048
13103,44575
13103,13588
13103,13198
13103,27994
13103,69236
13103,76601
13103,76341
13103,70918
13103,28389
13103,27084
13103,76024
13103,69200
13103,76654
13103,72562
13103,28983
13103,11400
13103,13459
13104,517
13105,517
13105,9683
13105,57162
13105,16683
13105,40742
13105,14861
13105,14137
13105,7153
13105,2922
13105,18994
13105,13767
13105,7855
13105,48740
13105,15458
13105,12553
13105,46329
13106,517
13106,31889
13106,44575
13106,73268
13107,517
13107,15853
13107,24086
13107,27142
13107,45929
13107,52983
13107,56889
13107,63597
13107,65131
13107,70761
13108,517
13108,23397
13108,40008
13108,57613
13109,517
13110,517
13110,19524
13110,36791
13110,51808
13110,60968
13110,66477
13110,77087
13111,517
13111,13048
13111,13198
13111,13588
13111,15140
13111,24086
13111,27889
13111,28389
13111,43463
13111,43528
13111,44934
13111,70901
13112,517
13112,13048
13112,27663
13112,45216
13112,63298
13112,76643
13112,76997
13112,80241
13113,517
13113,13048
13113,13198
13113,18718
13113,44575
13113,73303
13113,75934
13113,82543
13114,517
13114,888
13114,5112
13114,11030
13114,77167
13114,77173
13114,20066
13114,45576
13114,77170
13114,62453
13114,77171
13114,77172
13114,20067
13114,53444
13114,77168
13114,57173
13114,27200
13114,27538
13114,77192
13114,77193
13114,8103
13114,20050
13114,72803
13114,77209
13114,52906
13114,75603
13114,20045
13114,77210
13114,77211
13114,77212
13114,19959
13114,77213
13114,70171
13114,77214
13114,77103
13114,77215
13114,77216
13114,19995
13114,70247
13114,77228
13114,77229
13114,73546
13114,77230
13114,77231
13114,74683
13114,77232
13114,77233
13114,52044
13114,19751
13114,77234
13114,77235
13114,37872
13114,48557
13114,77236
13114,77237
13114,77238
13114,54390
13114,77239
13114,73678
13114,72420
13114,77256
13114,22729
13114,77259
13114,71696
13114,77261
13114,22451
13114,70600
13114,37096
13114,41373
13114,77264
13114,77265
13115,517
13115,4681
13115,28012
13115,62006
13115,68756
13115,68741
13116,517
13116,12886
13116,13048
13116,48670
13116,13198
13116,28983
13116,19777
13116,23691
13116,48533
13116,44575
13116,76066
13116,13588
13116,13459
13117,10013
13117,34012
13117,21550
13117,14674
13118,44026
13118,19287
13118,1682
13118,17315
13119,16917
13119,25130
13120,438
13120,24088
13120,28182
13120,30778
13120,31917
13120,34119
13120,35209
13120,38449
13120,39207
13120,46069
13120,47795
13120,47969
13120,49970
13120,53051
13120,53024
13120,56061
13120,61808
13120,63731
13120,64437
13120,66974
13120,68439
13120,70343
13120,71356
13120,72830
13120,74255
13120,74719
13120,75338
13120,75866
13120,76396
13120,76750
13120,78623
13120,79219
13120,79328
13120,80883
13120,81702
13120,82423
13120,82431
13120,82503
13120,82534
13120,82693
13120,83129
13120,83462
13120,83836
13120,84064
13120,84324
13120,85152
13120,85225
13120,85544
13120,85834
13120,85992
13120,86053
13120,86084
13120,86291
13120,86630
13120,88942
13120,89308
13120,89525
13120,89833
13120,90030
13121,702
13121,76694
13121,58175
13121,65845
13121,40083
13122,10585
13122,25685
13123,771
13124,3072
13124,3981
13124,9491
13125,2502
13125,13009
13125,16632
13125,20887
13126,14444
13126,24016
13126,25001
13126,45617
13127,22360
13128,1582
13128,14512
13128,52683
13128,57827
13128,59313
13129,19109
13129,27635
13129,56936
13130,55732
13131,1906
13132,34142
13132,26470
13132,76641
13132,28016
13132,22511
13132,18105
13132,19199
13133,40130
13134,340
13134,1112
13134,8000
13134,8388
13134,9133
13134,12786
13134,13640
13134,15821
13134,17368
13134,20717
13134,20860
13134,21326
13134,22445
13134,24413
13134,25969
13134,26272
13134,29783
13134,33537
13134,42795
13134,50859
13134,51540
13135,21572
13136,19651
13136,26133
13136,26307
13136,56437
13136,64087
13137,76529
13138,3800
13138,22608
13140,45820
13140,85098
13141,13015
13141,26099
13142,19937
13142,35117
13143,435
13143,2675
13143,5863
13143,25920
13143,68303
13144,13092
13144,13153
13144,7808
13145,13092
13145,13153
13146,12194
13146,13092
13146,13153
13147,4748
13147,13092
13147,13153
13148,9770
13148,74813
13149,441
13149,16853
13149,22887
13149,53126
13149,10446
13149,20887
13149,14623
13149,14131
13149,13767
13149,4692
13150,9240
13150,20619
13150,23254
13150,63718
13150,18688
13150,71102
13150,25281
13150,23768
13150,36691
13150,22875
13150,57141
13151,13092
13151,16308
13152,824
13153,480
13153,1273
13153,3944
13153,4108
13153,4887
13153,5514
13153,7284
13153,8458
13153,11323
13153,12055
13153,12444
13153,12567
13153,12786
13153,13092
13153,13151
13153,13144
13153,16310
13153,26043
13153,1745
13153,37060
13153,17590
13153,20607
13153,51962
13153,13590
13153,39793
13153,527
13153,4226
13153,23303
13153,26330
13153,51400
13153,17659
13153,13
13153,40025
13153,14459
13153,26553
13153,73625
13153,37695
13153,21324
13153,76983
13153,1233
13153,43056
13153,69510
13153,46022
13153,31266
13153,51878
13153,636
13153,16618
13153,2595
13153,36294
13153,18462
13153,13147
13153,16544
13153,8369
13153,59317
13153,17888
13153,48706
13153,17936
13153,9790
13153,18488
13153,44964
13153,25351
13153,13145
13153,13146
13153,22349
13153,26753
13153,13154
13153,6270
13153,7491
13153,43920
13153,1172
13153,1578
13153,18435
13153,16171
13153,24432
13153,13155
13153,9253
13153,41573
13153,15694
13153,58077
13153,16152
13153,59265
13153,67132
13153,16191
13153,16189
13153,25577
13153,5580
13153,20934
13153,28054
13153,76571
13153,41964
13154,13153
13155,7723
13155,13092
13155,13153
13155,19649
13156,8482
13156,23656
13156,41263
13156,46075
13156,79537
13157,1581
13157,12768
13158,8482
13158,7578
13159,73876
13161,362
13161,51426
13162,4681
13162,11500
13162,76577
13163,6086
13163,19109
13163,47857
13164,2883
13166,76824
13166,54528
13166,14325
13167,22511
13167,37801
13167,9067
13167,4757
13168,6913
13168,22735
13168,38310
13168,46417
13168,67450
13168,78681
13168,89524
13170,3593
13170,26464
13170,9067
13172,3701
13172,4195
13172,5725
13172,5674
13172,6199
13172,7089
13172,7563
13172,7866
13172,7976
13172,9299
13172,9610
13172,16230
13172,24063
13172,31426
13172,34931
13172,35746
13172,36588
13172,36983
13172,37230
13172,37571
13172,38452
13172,39210
13172,40959
13172,41129
13172,41158
13172,41226
13172,41633
13172,41895
13172,42014
13172,42807
13172,43648
13172,45140
13172,45363
13172,45634
13172,46113
13172,53716
13172,55466
13172,56169
13172,56199
13172,59099
13172,60664
13172,66038
13172,66449
13172,80912
13172,82395
13172,82394
13172,83120
13172,83550
13172,89277
13173,13734
13174,28285
13174,76669
13176,20094
13177,4330
13177,59643
13177,36287
13178,362
13179,1045
13179,19327
13180,74768
13180,78840
13181,441
13181,2578
13181,15827
13182,37444
13183,5047
13184,30691
13184,38849
13184,74805
13184,85528
13185,435
13185,16124
13185,27225
13186,40458
13187,75381
13187,31013
13187,21794
13187,76937
13187,75555
13187,27316
13187,47778
13188,1386
13189,18788
13190,6913
13191,5540
13191,14329
13191,17647
13191,18788
13191,61892
13192,7453
13192,39534
13192,55160
13193,23212
13194,53471
13194,37296
13195,52726
13196,517
13196,12886
13196,43106
13196,63186
13196,13429
13196,22871
13196,68248
13196,46499
13196,22512
13196,76616
13196,37292
13196,72563
13196,63932
13196,40470
13196,40469
13196,28546
13196,63668
13196,76670
13197,517
13197,46846
13197,22605
13197,72163
13197,24086
13197,27142
13197,76848
13198,517
13198,8209
13198,11350
13198,12886
13198,13031
13198,13116
13198,13049
13198,12890
13198,13103
13198,67645
13198,66136
13198,75843
13198,53968
13198,76876
13198,26367
13198,76873
13198,76339
13198,53221
13198,66135
13198,66133
13198,49019
13198,73980
13198,76870
13198,43520
13198,58958
13198,13113
13198,29390
13198,76855
13198,12879
13198,73689
13198,76853
13198,76850
13198,76852
13198,37904
13198,76851
13198,74969
13198,76854
13198,22061
13198,59620
13198,13046
13198,34018
13198,40481
13198,28180
13198,72294
13198,28739
13198,9243
13198,53966
13198,13463
13198,76923
13198,76197
13198,72563
13198,76593
13198,54200
13198,13111
13198,76307
13198,73536
13198,71373
13198,13035
13198,73968
13198,26313
13198,68248
13198,40469
13198,12004
13198,13461
13198,73886
13198,76948
13198,76949
13198,13112
13198,75867
13198,76950
13198,68883
13198,76951
13198,13427
13198,69057
13198,13459
13198,66169
13198,13465
13198,76103
13199,517
13199,11506
13199,40469
13199,43520
13199,44575
13199,53221
13199,58313
13200,517
13200,12886
13200,13459
13200,72929
13201,8364
13201,24477
13201,22945
13201,1682
13201,16336
13201,18994
13201,4039
13201,23204
13202,1760
13202,34222
13202,28129
13202,52683
13202,27424
13202,29364
13202,72203
13202,35430
13202,26522
13203,38942
13203,17479
13204,16696
13204,43203
13205,42989
13205,49136
13205,56209
13206,85911
13210,7723
13211,28855
13212,15031
13212,20877
13212,32817
13213,8482
13213,22879
13214,59206
13215,3248
13215,26797
13215,16342
13215,28410
13215,53154
13215,45695
13215,54152
13215,46280
13215,37893
13215,76875
13215,47229
13215,64801
13215,17372
13215,44834
13215,53223
13215,41420
13215,76947
13215,28062
13215,48946
13215,41998
13215,76877
13215,14506
13215,76986
13215,74909
13215,22527
13215,46853
13215,76990
13215,46065
13215,59887
13215,24127
13215,40320
13215,16403
13215,19800
13215,55700
13215,77164
13215,77166
13215,14074
13215,77185
13215,63946
13215,23471
13215,28113
13216,71684
13217,55172
13217,40400
13217,26838
13218,4820
13218,22343
13218,24127
13218,49981
13218,57510
13219,4681
13219,11701
13219,26838
13219,39711
13219,53986
13220,13334
13221,22425
13221,54127
13221,78513
13221,79447
13221,80002
13221,82276
13221,82572
13221,84135
13221,84310
13221,85644
13221,85662
13221,86005
13221,85954
13222,4098
13224,11542
13224,14354
13224,19638
13224,30166
13224,15208
13224,3707
13224,15282
13224,318
13224,11490
13224,21578
13224,25496
13225,62657
13225,65130
13225,75543
13225,79402
13226,42518
13226,14492
13226,28546
13226,76773
13226,44395
13227,45297
13227,63712
13228,17307
13228,6220
13228,15076
13229,14675
13229,30853
13229,17307
13229,22025
13229,54061
13231,53975
13232,974
13232,51542
13232,27523
13232,7728
13232,73347
13232,5262
13232,34012
13232,11493
13232,19007
13232,625
13233,23351
13233,8616
13234,2310
13234,2821
13235,12871
13236,2310
13236,6734
13236,9491
13236,22365
13237,3984
13237,23995
13237,27261
13237,30978
13237,79798
13237,82109
13238,1636
13238,54511
13238,55700
13238,16693
13239,7669
13239,47368
13239,22741
13239,35392
13240,14906
13241,4918
13241,35268
13241,41332
13241,45053
13241,45525
13241,55968
13241,77087
13241,80091
13242,4968
13242,18105
13242,19651
13242,19899
13242,9417
13242,17101
13242,9850
13243,50802
13244,14756
13244,59402
13245,934
13245,16178
13245,21385
13245,24019
13245,24708
13245,27612
13245,43319
13245,56132
13245,63634
13245,72675
13245,76406
13245,78244
13245,78359
13245,78822
13245,79326
13245,79330
13245,79334
13245,79780
13245,79918
13245,80677
13245,81359
13245,82116
13245,82730
13245,82918
13245,83026
13245,83025
13245,83286
13245,83481
13245,83683
13245,84020
13245,84099
13245,84129
13245,84140
13245,84451
13245,84707
13245,85342
13245,85474
13245,85870
13245,86606
13245,86657
13245,87545
13245,87996
13245,88109
13245,88535
13246,9683
13246,10500
13246,16785
13246,22870
13248,81515
13249,4820
13251,17647
13253,75742
13254,1393
13254,1647
13254,76798
13254,76792
13254,76819
13254,11885
13254,76791
13254,76779
13254,46604
13254,76780
13254,76778
13254,76801
13254,28960
13254,8839
13254,76799
13254,71873
13254,35485
13254,64249
13254,76804
13254,55874
13254,76774
13254,5303
13254,76781
13254,76474
13254,76811
13254,69582
13254,25853
13254,76794
13254,76672
13254,73530
13254,76810
13254,76793
13254,64098
13254,76675
13254,76818
13254,44937
13254,76789
13254,17046
13254,76797
13254,53233
13254,76802
13254,62659
13254,33475
13254,76826
13254,76827
13254,74189
13254,76828
13254,76829
13254,76830
13254,76831
13254,76832
13254,67313
13254,73413
13254,74200
13254,76833
13254,76834
13254,63777
13254,64116
13254,76835
13254,76836
13254,53264
13254,76839
13254,76840
13254,29987
13254,76532
13254,11445
13254,76841
13254,26666
13254,76842
13254,76843
13254,37525
13254,66934
13254,76844
13254,647
13254,43033
13254,23621
13254,76845
13256,3575
13256,60606
13256,48572
13256,77033
13256,69367
13256,32844
13256,65470
13257,74768
13257,77281
13257,27073
13258,32106
13261,33968
13261,59545
13261,59371
13262,20877
13263,13334
13263,67303
13263,74725
13263,31652
13263,77572
13263,61673
13263,66941
13263,77573
13263,73400
13263,28759
13263,71628
13263,77285
13264,8771
13264,9213
13265,10802
13265,25510
13265,26838
13265,28759
13265,37761
13265,73006
13265,73170
13265,78225
13266,9220
13266,83312
13267,4098
13267,26838
13267,45680
13268,13059
13268,502
13269,17125
13269,22908
13269,26838
13270,974
13270,5047
13270,9523
13271,82690
13272,13334
13272,17098
13272,20947
13272,40320
13273,17288
13273,17170
13274,15470
13274,6374
13275,65733
13276,6616
13276,17342
13276,16131
13276,29156
13276,1090
13277,22204
13277,24690
13277,26669
13277,26779
13277,33006
13277,44217
13277,48555
13277,57836
13277,60968
13277,64558
13277,67535
13277,73876
13277,80496
13277,88050
13278,27225
13279,21794
13279,17170
13280,9001
13280,9067
13281,42331
13282,435
13283,9964
13283,65263
13283,24127
13283,60096
13284,41589
13285,2116
13286,6219
13286,43958
13287,25130
13287,42979
13287,44934
13287,45659
13287,72600
13287,73571
13288,70451
13288,46850
13288,76760
13288,48889
13288,68175
13289,13382
13289,18122
13289,52966
13289,69237
13289,72600
13289,73571
13289,74827
13289,82807
13289,87635
13290,26931
13290,68763
13291,50846
13291,54553
13292,73840
13292,67644
13293,13707
13293,46884
13293,70923
13293,73840
13293,76996
13293,77174
13294,42722
13294,50330
13294,51072
13294,52223
13294,66025
13295,6331
13295,9407
13295,11403
13295,53910
13295,19845
13295,65267
13295,20770
13295,14434
13295,24086
13295,22871
13295,59244
13295,67365
13296,13382
13296,23556
13296,36079
13296,73840
13296,75955
13296,80945
13297,6180
13298,75955
13298,61166
13299,509
13299,13305
13299,13446
13299,17125
13299,24086
13299,28183
13299,43463
13299,44476
13299,44799
13299,45794
13299,58408
13299,58653
13299,59012
13299,69029
13299,69224
13299,69946
13299,73214
13299,74118
13299,76311
13299,76760
13299,76921
13300,62932
13301,25481
13301,72600
13301,75955
13301,76449
13301,77756
13302,72737
13302,73750
13302,72304
13302,43484
13302,33323
13302,28908
13302,76101
13303,435
13303,36287
13303,59643
13304,62559
13304,72700
13305,13032
13305,13299
13305,13750
13305,19842
13305,60729
13305,45061
13305,45662
13305,76952
13305,69237
13305,45685
13305,67305
13305,52180
13305,45661
13305,45929
13305,43180
13305,59394
13305,52934
13305,45664
13305,28983
13305,52982
13305,67365
13305,53079
13305,16199
13305,15418
13305,75945
13305,37122
13305,76008
13305,73214
13305,25663
13305,73215
13305,25008
13305,70652
13306,23501
13306,15827
13306,17342
13306,26470
13306,21794
13307,65343
13308,27601
13308,79401
13308,80680
13308,81661
13309,8646
13309,9776
13309,13032
13309,18122
13309,19746
13309,24246
13309,28148
13309,28561
13309,59394
13309,67612
13309,70070
13309,70923
13309,70928
13309,71026
13309,72856
13309,73067
13309,76450
13309,78185
13310,1934
13310,2747
13310,18788
13310,47653
13310,74026
13311,18718
13311,53079
13311,75955
13311,78098
13312,668
13312,16293
13312,1041
13312,77413
13313,19249
13313,18636
13314,2747
13314,19971
13314,23995
13314,47141
13315,2116
13316,77084
13317,10585
13317,24996
13318,16422
13318,20602
13319,2303
13319,5357
13319,10990
13319,14142
13319,14737
13319,15558
13319,15773
13319,16090
13319,16671
13319,20312
13319,20602
13319,25564
13319,29033
13319,33406
13319,41567
13319,46442
13319,47141
